CCNCc1cnccc1	-7.983714580535889	-264466.7399614575
CCNCC	-2.365694522857666	-134121.60862869167
CCNCC	-2.365694522857666	-134121.60862869167
CCNCC	-2.365694522857666	-134121.60862869167
CCNCC	-2.365694522857666	-134121.60862869167
